--------------------------------------------------------------------------------
Profile data file '15_10/09/valgrind_BasketballPass__QP_32_nF_5_SR_8_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32.txt' (creator: callgrind-3.10.1)
--------------------------------------------------------------------------------
I1 cache: 32768 B, 64 B, 8-way associative
D1 cache: 16384 B, 32 B, 4-way associative
LL cache: 8388608 B, 32 B, 2-way associative
Timerange: Basic block 0 - 5134394141
Trigger: Program termination
Profiled target:  ../../HM-16.2/bin/./TAppEncoderStatic -c ../../HM-16.2/cfg/encoder_lowdelay_main.cfg -c ../../HM-16.2/cfg/per-sequence/BasketballPass.cfg --QP=32 --SearchRange=8 --FramesToBeEncoded=5 (PID 1278, part 1)
Events recorded:  Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Events shown:     Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Event sort order: Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Thresholds:       100 0 0 0 0 0 0 0 0
Include dirs:     
User annotated:   
Auto-annotation:  on

--------------------------------------------------------------------------------
            Ir             Dr             Dw        I1mr        D1mr        D1mw   ILmr    DLmr      DLmw 
--------------------------------------------------------------------------------
67,134,266,057 27,362,994,716 10,998,163,441 169,816,533 255,175,809 424,339,128 17,772 282,603 1,054,785  PROGRAM TOTALS

--------------------------------------------------------------------------------
            Ir            Dr            Dw       I1mr       D1mr        D1mw  ILmr    DLmr    DLmw  file:function
--------------------------------------------------------------------------------
13,225,008,576 4,985,472,128 3,155,828,416    405,059 16,959,915   2,185,284    49       0      28  ???:TComRdCost::xCalcHADs8x8(short*, short*, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 9,193,111,872 5,394,388,532   362,289,548    440,632  4,126,605  23,612,423     9       0   5,420  ???:void TComInterpolationFilter::filter<8, true, false, true>(int, short const*, int, short*, int, int, int, short const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 6,737,878,647 2,537,136,225 1,492,205,122 18,204,398 32,425,115  55,483,893   356   1,024   4,794  ???:TComTrQuant::xRateDistOptQuant(TComTU&, int*, int*, int*, int&, ComponentID, QpParam const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 4,995,704,890 2,710,655,273   257,749,459    709,679  7,598,303  17,719,353    36  13,776   1,627  ???:TComInterpolationFilter::filterHor(ComponentID, short*, int, short*, int, int, int, int, bool, ChromaFormat) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 2,125,725,486   557,178,477   448,791,795  4,013,896 52,476,435  43,326,708   435 156,608 534,209  ???:__memcpy_ssse3 [/usr/lib/libc-2.21.so]
 2,066,107,014   558,603,602    36,236,196     50,993  1,555,024      45,649    19     662       .  ???:TComRdCost::xGetSAD16(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 2,050,837,930   523,169,985   212,479,142    452,630  8,474,080  15,889,570    11  38,331   2,662  ???:TComInterpolationFilter::filterCopy(int, short const*, int, short*, int, int, int, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 1,982,196,862   571,634,155    70,783,037    176,128  2,171,266     150,039    13     515       .  ???:TComRdCost::xGetSAD8(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 1,480,078,720   549,187,104   319,385,408    498,773    280,166     312,520    57       .       .  ???:TComRdCost::xCalcHADs4x4(short*, short*, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 1,440,927,352   374,640,572    10,764,804     20,741  1,321,569      22,344    27   1,180       .  ???:TComRdCost::xGetSAD32(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 1,231,192,933   194,088,225   545,621,933  1,183,072  3,349,998 123,409,938    70      29 266,963  ???:__memset_sse2 [/usr/lib/libc-2.21.so]
   811,790,581   318,416,874   270,445,508  7,558,857  7,885,585   1,809,647   140      21      20  ???:TEncSearch::xEstimateResidualQT(TComYuv*, double&, unsigned int&, unsigned int&, unsigned int*, TComTU&)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   693,282,918   176,641,155     2,106,893      5,849  1,030,894       8,797    46   1,321       2  ???:TComRdCost::xGetSAD64(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   675,671,848   210,321,669    55,872,080    172,342    679,978      19,526    21      10       .  ???:TComTrQuant::getSigCtxInc(int, TUEntropyCodingParameters const&, int, int, int, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   597,008,790   321,600,720    53,933,040    551,229    617,261   2,905,264    74      32     112  ???:partialButterfly16(int*, int*, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   574,797,552   329,359,744    34,550,880    211,578    227,556   1,669,124   124      64   1,323  ???:partialButterfly32(int*, int*, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   563,857,925   201,889,395   149,944,883  4,715,080  1,033,280   2,332,197   115      27      71  ???:TEncSbac::codeCoeffNxN(TComTU&, int*, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   533,317,427   165,837,392    73,087,971  1,451,773    582,263   1,589,720    73       8      50  ???:TComPrediction::xPredIntraAng(int, short const*, int, short*, int, unsigned int, unsigned int, ChannelType, ChromaFormat, unsigned int, bool, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
