--------------------------------------------------------------------------------
Profile data file '15_09/04/valgrind_BasketballPass__QP_32_nF_8_MSizeL1_32768_AssL1_2_MSizeLL_8388608_AssLL_2_Word_32.txt' (creator: callgrind-3.10.1)
--------------------------------------------------------------------------------
I1 cache: 32768 B, 64 B, 8-way associative
D1 cache: 32768 B, 32 B, 2-way associative
LL cache: 8388608 B, 32 B, 2-way associative
Timerange: Basic block 0 - 8922150155
Trigger: Program termination
Profiled target:  ../../HM-16.2/bin/./TAppEncoderStatic -c ../../HM-16.2/cfg/encoder_lowdelay_main.cfg -c ../../HM-16.2/cfg/per-sequence/BasketballPass.cfg --QP=32 --SearchRange=32 --FramesToBeEncoded=8 (PID 7557, part 1)
Events recorded:  Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Events shown:     Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Event sort order: Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Thresholds:       100 0 0 0 0 0 0 0 0
Include dirs:     
User annotated:   
Auto-annotation:  on

--------------------------------------------------------------------------------
             Ir             Dr             Dw        I1mr        D1mr        D1mw   ILmr    DLmr      DLmw 
--------------------------------------------------------------------------------
128,158,187,181 52,359,266,998 20,119,603,949 244,574,920 269,027,158 469,470,292 27,186 478,668 1,734,876  PROGRAM TOTALS

--------------------------------------------------------------------------------
            Ir             Dr            Dw       I1mr       D1mr        D1mw  ILmr    DLmr    DLmw  file:function
--------------------------------------------------------------------------------
27,763,341,108 10,466,032,024 6,625,049,828    690,085 19,679,005   2,244,641    66       4     237  ???:TComRdCost::xCalcHADs8x8(short*, short*, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
19,757,294,456 11,592,822,444   779,155,716    768,314  3,796,494  38,763,329    38       0   9,258  ???:void TComInterpolationFilter::filter<8, true, false, true>(int, short const*, int, short*, int, int, int, short const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
10,522,510,031  3,955,256,291 2,344,436,686 23,781,919 32,793,009  61,140,895   665   1,122   8,862  ???:TComTrQuant::xRateDistOptQuant(TComTU&, int*, int*, int*, int&, ComponentID, QpParam const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
10,436,748,445  5,667,879,641   534,495,194  1,289,521 10,090,894  23,716,551    62  23,977   2,633  ???:TComInterpolationFilter::filterHor(ComponentID, short*, int, short*, int, int, int, int, bool, ChromaFormat) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 4,664,437,380  1,260,940,210    81,363,790     88,014  2,818,725      64,569    28   7,540       .  ???:TComRdCost::xGetSAD16(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 4,489,374,160  1,294,745,092   160,573,652    324,461  3,735,751     172,237    19   6,094       .  ???:TComRdCost::xGetSAD8(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 4,281,301,536  1,101,137,362   437,795,044    797,971 12,229,848  18,087,536    22  67,871   5,317  ???:TComInterpolationFilter::filterCopy(int, short const*, int, short*, int, int, int, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
 3,404,695,847    885,079,216   712,587,263  5,670,024 52,289,384  57,881,915   667 246,506 881,288  ???:__memcpy_ssse3 [/usr/lib/libc-2.21.so]
 3,371,098,110    876,497,285    25,217,735     35,974  2,319,950      44,747    40   9,605       1  ???:TComRdCost::xGetSAD32(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
